610 2038939;2434472;1070891
614 257278;686664;222193
626 2843996,482165,1408099,3181359;753671,1045048;216152,106426;375794,2325160,311492,884484
635 2544596;495737;1703710;3202048;784406
636 1653694,847499,1572026,2628188;1181429;1963405,2597440;2398255,534161;2023572,3001141,1485672;805627,1894043,897674,1717393
638 2544635,604391,2503259,1271946;2254241,2083122,754314;204204,103310,426436,1512920;2957281,679629,336460,2341778
639 1581595,2292665,474163,2237682;1868924,300961,2541638,737736;617212,526223,90141,1519931
648 1897016;1676291
649 1747883;238522;581593;1041874
650 2252277;1163303
652 2970803,46500,66602,1462388;1774908,2192063,2159333;1727835,2235372,1434147,385897;2061479,2208069,2527064
655 2799662;202782;2847446
662 2848712;2940780
671 2022765;2760556;2527226;2001871
672 1844421;1571400;1081338
679 1828033;3092411;597973
680 1200909;1774928;1044556;2996869;235462
682 2574860;1928078
684 552194;2172543;1278625
697 1019970,1599308,2765885,1421066;2015836,1656904,1699438,1512920;2052004,2344699,2432358,2252085;1969846,2982537,835510,2970105
699 2456225,23094,22721,1498507;628122,2849943;1255632,3187696,2081498;1903386,81753,1423897,2765882;418685,2940916;1520032,1802978,1794001,1887748
700 1883935;1329431;2531615
713 2602092,2971346,2120393;934822,1382868,1917331,2303175;1818901,1243288;2433271,3020432,2075109,1859878;467920,980920
714 2155855;2458831
716 598448;1568039;400273
717 296265;1071568;980149
721 3139450;2934156
727 1622086;242150
728 191004;2572546;143719
734 1444508;658120;1198316;2379352
739 688669,2943991;1408710,1606124,1198834,2396190;956481,2027281;383996,2991463,62052;117852
741 557092;570764
753 3060670;167963
761 916280;2581384;1242289
766 810273;2497539;1379668
770 2636768,2469166,2648706,1270795;1634571,2849016,1614568,739645;2212246,3058832,1614525,206403
771 2974849;1140154;323846
773 828981,1944516,625473,3193104;235438,1940063,2358717,559502;1315588,215863,890091,2223985;1373978,550223,2044005,2003952
777 2264043,407595,2900795,2170119;1919982,2970105,1382175,1353659;1104140,3059159,3032754;1797674
781 1856873;3135303;1136121
788 72318;2335399;1203453;1492181;272532
789 2875869,970550,3009298,1182675;1394572,136585,1969100,543132;1958715,555151,466149,3144376;2644018,850040,1090867,1917745
790 2092738;2559039;2206840
801 1774661;1031841;368421
806 191073;338073;2220250
807 3124703;1082000
810 1310591;1598798;1181370
813 462170;2451765;2634024
817 1471259,663835,2470704,2415408;543529,1071611;3242894;1978541;2045090,3125774,2379241,305031;1334374,2690267,1526030,618167
819 2512315;2080128;2135725
820 1895689;2244150
828 418122;2461405
830 1427369,164948,289228,866589;2292083,1060935,954545,843158;2644133,1403920,386064
832 2753478,842465,2356556,2916130;2202357,2244183,1128796,122546;57326,603666,921821,478270;1707882,1010834,2311745,615563
851 1913140;1711819
855 2701829;1202596;2139972
858 1320164,1622716,1596392,3219131;2875466,592788,2986604,2084986;192965,2133023,7768,2496904;5690,8730,942574,715273
861 3002138;1103123;750705,591079,1584354;2678248,2998612,359445,1574911;526502,271042,1203453,2056850;1547584;2028944,1673970
865 2493591;2405304
867 392792;83809;2313743;1923682;3170851
876 2470913;1974520
895 1377926;1601789;2669041;48194
902 663436,281511,924561,2820806;26090;101761,277444,1965140;3025327,569910;379936,3220243,621259,1278772;557951,1115115
911 375244,1378380;2624883;1892115,2478534,2293324,1375833;2479498,1955286,1312289,1779920;1042832,1459363,2946676,2732493;3157786
912 2159046;2475683;2741943;448570
918 2139972;348782;2761758
921 2611494;694804
936 899260,1732285,280236;2775084;14420,2829183,2058834,1595329;2037369,1276203,1715549;464326,115772
939 2458502,1147215,1394249,558030;1284537,304790,182343,1330165;376308,3151346,422523,1689375;2082960;1709058,1835786,1624930
942 2920165;467642;481181;3024959
965 2298258;3240701
971 770912;2856864
976 80404;3002304;3036122
996 1277693,50250,1614965,1849763;632673,2057520,297791,1533067;2770215,1776547,2640128,829148
997 2139972;2539286;2718804
999 523013;3100399
1001 902099,2730502;444478;2864078,567705;2900575,1867142,791278,63579
1013 2245958;2060685;680868
1015 2372790;486920;1316624;1943986
1020 176479;2718651
1022 997663;905302;530395
1028 441052;2236120;2986236
1031 552631;2157255;2122289
1037 924281;339693;1358530;1368840
1043 1068444;3159741
1046 1998961;2232209;3264291
1049 1377404;1974520
1050 438815,1537389,2983792,247875;3047915,2934104,2223687,1784323;2857354,1259463,1477598,1376503
1051 1566816,3155100,1070956,951924;2455009,2511678,2414588,920253;2196299,502358,2502142,2828350;3008249,1155021,2145625,607259
1067 1564104;2349584;2130787
1073 518436;811575;1649478
1076 377570,1984283;2904226,3017578,1379220,2431388;2389180;2587886,312569;863482,236433;2736362,2015085;1051766
1081 2112890,2321291,2637058,433340;1033550,2047984,774658,704828;3081855,2555423,1653694,915691
1082 631260;2319832
1088 94955;826975
1089 368091;2019222
1091 285715;2735975;1310710
1099 769022;988513;1513402
1101 295893,2078399,264438;1934620,2651533,555236;1560743,307655,2534015;1871748,2584423;774413
1102 453413;551230
1110 2023572,2160520,556788,2652801;2356378,2412289;1357151,2060915,3157155,937222;988428;508810
1113 2128673;2074894,659169;49558
1114 2139972;139515
1116 907269;1414593;3206150;2785269
1125 1087904;2987235;2505118,1627606,65060;595185,2811460,574488,2511356;1055487;1998243;2441919
1128 2973366;321909,2119478,1826215;1186851,1313930,1008181,3037807;260575,741374,2562938,858973;577342,1073612,279146
1132 358304;872454
1133 2010249,516859,1571066,2763258;2440440,1172129,1827508,1780725;1755575;25506,3255733,1405678,2021001;1336864,939241,423132
1142 1128149,2931452,188789,473731;1525226,3093895,632670,2026269;1721858,637523,3139558,2812339;1307961,103310,390874,68687
1149 1164985;24553,2908051,2885775,787583;1175604,190986,1247234,3245632;369218,1453693;1752662,3221464,91108;3045486,2582024
1152 154286,1608150,2269524;536135,412556,3173970,3269282;814076;1763577,3139455,2029840,1096559;1554951,2380634,548031,1028143
1159 1136121;923559;1764056
1168 1962471;70483
1174 1043803;2596738
1176 586255;2325955,1145993,1486762,2696112;279176,405441,1888502;3104050,3249868,874698,1246331;2144216,2750390,3187210;256593,988269;3120591,3023682
1187 988360;1236532;829147;2985563;430155
1193 20908,1755575,3194935,3088499;1303366,63088,407415,1068390;2483718,2641711,2364092,348892
1196 341906;2593029
1197 593578,2545923,2003561,1021995;2181202,2264043,482165,1116305;1919982,422262,2964820;1605677
1200 2518090,2938724,2569199;173883,1254182,2176908,2732451;328803;2117657,706066,2329104;446341;1991625,2922759,429916
1201 2520965,2618335,1426178,3134792;988205,3011523,2536829,405216;37061,375795,2039946,1134061;1287556,1056186,434236,3249319
1205 1949099;590056
1225 2596944,2893396;2385442,586706;2176110,2271948
1227 1786826;814913
1233 719108;2968537;1468560;795248
1238 865523;2440521;2264112
1260 2019626;765664
1279 166028;2275969
1280 2735861;1213698;872966;1112600
1289 1573426;321743;1472932
1291 2291990;1902941;1489033
1292 2045894,2748112,687712,1910762;211468,1353395,2629678,2414344;222376,2005793,2219156,1780655;1315712,2175692,1537389,1265648;2699089,2322288,2862503,71188
1293 855636;1221511
1295 1038052;3026662;633963
1297 3105936;3233899
1300 152000;1544077
1308 2663474,2506095;1734544
1315 1125229,369218,2145915;2719706,2677545,2855692,1627346;137098,3131495,3176053,2895938;3024054,3014979;1769149,1581114;2375083
1322 1732826;324324;802325
1323 1228328;2367149;1278134;1977851
1327 2843433,2930205,1389311,1683971;1515277;73499
1336 3011645,2602536;2115092,2613538;318548,2111360
1337 1474854;772970
1341 1960034;3009023;1350043
1346 2874382,453386,282679,2258915;1653688,307974,489356;1416936;1583404,1043803,3164109
1349 3109406;41524;1185802
1353 3192344;2106486
1361 2616192,1653223,1111265,2767422;352608,1236377,1513788,1396704;703803,539863,2632269,2888138;1956367,2381465,2394863,1195845
1365 511085;2508581
1371 2511785,211706;1457353;2845605,2599072;2446408,2903923,700364,848765
1372 3002611;2400262;2520593
1375 1160212;341134;3233943;2597858
1378 1458958;1640358;2974849
1382 1539488,2497615;1604350,791249;1103450,360925,89351,1925710
1388 1770772;836751
1389 3124325,1703333;3011935
1393 2033711;886934;2784775
1394 1853495;497210;1003715
1399 2270257;1392635
1404 1359744,2978319,2287103,2215228;2447673;1421965,3183417,1431016,1899469;1917618,1160113,90062;1048152,1701214,2182033
1410 413393;858791
1411 627649;3243397
1423 953263;2360483
1425 2533721;2239947;172026
1426 3147307;320374;3123723;414861
1434 2095061;3121002
1436 2475299;1764056;1259405
1437 1851514;171047
1440 2027946;482818;1961805;152310
1442 475869;2956983;1499512;2386044
1448 480601;984109
1449 2864103;886250
1451 1377153,156193,735258;1671110;2533432;1494584
1458 1894956;2040948
1459 1763653;2594436
1461 767488;131598;98348
1468 1397174;1335884,1560740,1940491;1359521,3049776,2316026,2624153;679292,2492375,2788303,320344;1406720,584846,2483658,1567162
1471 2742518;347948;2349449
1479 1000690;1004794
1481 818766;1398702
1482 491249;2512271;1759092
1483 835832,3013385,574782;2912818,1524170;768909,2850775,748844,2171760;1648240;400310;1504099,1621073,458354,1134420;1763559,2485949
1484 1498234;2712819;1153625;2128330;3117981
1488 743865;2651613;2887966;815402
1491 2533673,1117275,1964052,2702315;2531380,2614976,1872800,2584423;70044,142799,458634,2056850;1248902,1478113,574172,276012
1493 3007666,2324878,2155263,756921;2151717,940430,867651;1202643,616628,2860078,1478899;1803414,1059123,1873728,545936
1499 914928;288523;391035
1510 2558574,2879860,1457684,1512920;434002,1258492,2242449,366964;36465,530816,646455,2086604;2275114,1378505,374423,87624
1513 1032499;2081794
1516 2413578;3247878
1517 693774;2073352;2790464;3143500
1539 822575;2986856;2377024;2409359
1540 2958163;2803886;2903546;3050636
1542 2791882;873478
1548 898282;1991802;1202617;2750743
1557 2839825;1197439
1565 350014;3005000;63760
1566 1461083;2195536
1576 2352932;991501
1578 385244;3105632
1581 2598184;1355530
1589 1607463,2700668,281544,2906040;102699,2932531,3046173,3013148;1395975,2527048,325399,126342
1599 2121344;826824;2821323
1612 1723251;294538
1614 2375004;2638689
1620 2322413;1787693
1622 2066526;967034
1624 1863449,1756267,902099;530543,1030244,664679,56931;2752566,1679274,1118510,2213564;1356618,263692,1203369,2376728;3148429
1629 778483;143970;1056804
1634 3042609;2966982
1635 2553913,2118335,2135691,2275106;2142535,437960,1232358,11922;2491703,705473,410972,3252003
1636 2139972;171619
1639 1546990;1712712;931688
1644 3067119;263926
1661 1945049,1464413,1581784,1678413;1408523,1502101,2413459;2264043,1317301
1663 2882276;1890539
1665 2092576,1671273,949378;2668246,1397468,3173053,1828749;2331533,1974751,2120415,2261619;2439161,639641,2686294,1263389
1673 1638342;529935
1677 2365548;2026873
1680 1396076,2086457,565119;135067;649645,2296615,1009564,2110354;2558574,1495818,2927958,682422
1681 2237719;1867275
1687 506920;1764825;581501
1690 381378;2307945
1694 144969;1441835
1696 2761758;2139972
1699 609575;3211434;2173611
1700 3082812;890491;1036022
1701 2380714,761672;949453;1297386,2945494,1027412
1704 1836539;3208534;2521840;2792699;171419
1706 2482150;1391113
1707 3232844;2171310
1710 2611734;1951378;848509
1715 1335668,2678096,1172236,3110332;1653694,847499,2368168,1464603;115566,1159319,2782993,199611;155145,1244800,3203194,1361581
1727 2758944,444443;890581,1253448;2422724,2294906;2128673,2855604,1830719,3197550
1734 313216;2926839
1739 2912133;1575467;1551388
1753 1731476;867119
1759 1891290,1462409,2799504;824063,2589439,1341045;1647019,2720240,3126046
1762 70044;3111906;2006330
1765 1462946,2874690,2223503,409805;915668,594158;1373978,1089908;714351,1298554,283994,3138564;2472307,255827,2986379,1631897
1778 2580283;1801216
1779 3131822;1794111
1785 1262372;536653
1789 3096089;1441481
1800 124123;1795819;1289700,2237662,200552,400037;1067383,803932,466193;2696230,17266,2517604,2812203;1817682,1819872,2758903
1801 3200443,1727870,405524,2917113;1896548,3193621,2508838;515206;472688,1473918,1393585,2308983
1803 1721345;1310591
1807 987203;2764386;2373793
1810 21881,734771;858072,2956631;1125392,2820048,122656,995760;121787,989974,156581,25387
1814 3087940;23836
1818 1372742;1749896;1789217
1819 2548082;1060592,1163942,2964379,754519;3167808,2809344,316613;2927958;348395;2261066,1398464,2462152,1043658
1834 3241920,1134293,2432085,1361628;1561581,11754;1779153;2283505,1028412,3136530,1132670;2057358,1923819;782764;37061,102406
1839 682741,1716246,1699735;1509438,2541638,2301831,1364994;819156,2878048,1758396,1792496;2246835
1843 2644564;13151
1849 2465848;1357707;1642679
1851 514618,1101460,37973,2021579;2532869,1375069,1009240,1729815;1969261;1964628,2016013,564766,2674951;3160426,2728423
1859 551230;1213446
1867 1482099;1801082
1869 1081849;2181202;614824;656080;375927
1879 2542079;875791;140759,738839,1448052,1752662;1486163
1888 1570363;665669
1892 2206952,2814831,1413373,1601558;635163;1178798;1934390;2049939,2262715,909334,2562010
1895 111616;3036056;1025942
1901 585114;2905051
1904 1391650;420600;1653971;2512088
1912 1706402;2963151
1924 871886;642115
1925 2122810;2281555;2023513;2639540
1927 1656519,2853954,1664450,859013;368600,1856120,692444;2969619,1927781,1166179,1730249;1435846;1208727,2083122,19434,2409816
1930 1287035;2786608;891956;2902274
1932 3002405;2040948
1933 2925896;2139972;2079218
1935 1140154;2139972;1032083
1938 482644;1060223,1850403
1943 53941;702262,2888343;715445,250926,2995459,2969983;1164323,244500,669190,2776617;2249187,2487093,2300080,2212651;2821245,1561823,1498405,401538;784612
1945 1097386;2238670
1946 2227585,1187492,2753478;2035041;235462,2851488,542166,1325288;491833,1173991,252644,732584;1757963,2946749,787411,2291963
1957 2570082,2976741,1542452,3070122;1813450,2437490;3063311,1237554;249387;1187066;1721858,349445,2481418;81096,2582024,2310968
1971 1711148;2784718;2130379
1973 3250212,113653,2826807,1127808;886973,331545;1523245,2911479,1182221,2503374
1981 1095905;202361;2962241
1982 2670819;621779
1990 1123059;2597384;931078;2108695
1993 2558619;2885014;3269152
1994 1870323;1427846;2912152
1996 266568;2712900
1998 2139972;1395631;2192414
2011 1594384,2452249,970631,2917850;2571052;1867496,1597069,2861840,2877591;854908,2373278,1111919;2003056,573546,669190,1232261
2021 1917694;2635026;2139972
2027 2682971,718213,2667064,1848995;1455258,988428,2611616,3108649;2195659,1594801,1993561,718309
2032 172026;1443730;836662
2038 1950337;2523987
2048 2901999,442356,1030285,3207414;2951203,2952853,778660,1125965;2042616,1421329;1026878,2643476,311991,626394
2051 350489;1296627;1201956;3218386
2053 1071679;2845741;1361916
2059 1076855,2729393,1589407,3098018;2457601,2762111,2460518,2340231;203656,158608,8345,3203727;2156065,991455,1173421,400341
2065 2610607;1152092
2067 458929;784406;1412432
2073 1960723,2081387,720735,2086604;2704541,3220088,3096005,1401823;1410864,1328,2511729,1551395;415692,2647525,1473858,1823438
2078 2959166,1537389,1807548,734554;1708419,1832874,1037858,517606;3037500,2328965,352300,874047
2081 2101110,2788525,2067303,484074;1976736,3016386,781534,1332831;2718610,83944,825577,3204804;31744,883281,2339059,1213498
2083 2791734,2079800,320611;2882294,2286896,387551,2692944;112583,3219270,615628;1643912,389592,1783692,1914521;505453
2086 1832414;2766020
2087 1825273;443345;169716
2088 3113660,1923209,3262250,1804737;1019,947353,2048156,3186518;1635008,2070485,2633743,2538719;116475,1899969,2528185,2746050
2090 2670419;2916092
2094 2865891;1319003;2447856
2106 2295715,2160773,3097031;2772858,2759918,808065;2334108;740106,1853568,2671576,555605;2565629,2365083,774197,3075223;1952083,1774675,3142601
2107 3120653;2959902;882180,2374676,1153785,3033264
2122 912833,1121815,2935136,1991710;136903,1743192,1990460;2071373;2040833,1836468,1381183,391881;20908,2559648,1153615,2501323
2125 1812451;492685
2127 2048802;2105117
2129 3022811;2155855
2140 677108;2569737;2373355
2149 2874132,2881721,788832,1999723;619445;1057641
2153 989434;1023715
2155 414952;847252;1163434
2157 349850;1397545;2752566;1399170
2163 81608;2557139
2171 1917839;1781290;2696230;274135
2176 2436146;3024696;1688354
2179 2960299;2521071;1957300;1067412;1039994
2185 1282958;3008265;1442750
2186 2613043;3082919;2801258;1157636;1242520
2194 327848,1879208,168666,1979418;2493658,2472245,1235135,2944172;977605,2735852,3151506,1813000;1317229,1653694,847499,589924
2203 2385555;2889723;2500148;479849
2206 906646;1506293;3083444;1191773
2209 606146;249459;388840
2212 2761758;2729760;2974849
2213 417772;97071
2217 1807307;2273170;2856012;2875521
2218 1189763;2639479;2860596;997794
2222 131895;569642
2223 2643862,2675445,790162,1455231;235998,267878,3195816,2366890;192965,2001246,2133023,1455960
2234 2719482;440960
2239 1542516;81767;1074474;1823891;513303
2242 1310096;397740
2246 2488862,3235965;3197632,1162178,2776025;1769967;1194053;2028946,2606434,2809997;1767512,2686065,3051765,2828701;723932;1199165;2643420,3251666;1777018
2255 847252;1163434;1674966
2258 2398954,2264043,234109,2572149;910452,391346,93239;3227638;1594801,1412712,165696,2067213;434002,2957396,366964,2370666;2383458,1778075,905831
2267 1037021;2074774;951921
2271 629814;3014270;715636
2274 2023010;544055
2285 2632260;1500278;2139972
2295 780437,1909482,345900,321289;591663;3248063,3062008,425776,2793619;2913310,1006669,376138;1483812,2613697,1646124,1325723
2299 2040948;1743263
2315 1045101;3101504
2316 2957583;1614057
2322 272268;3255706
2324 2190781,2634673;360090;1434952,982637;114946,950300;280930
2326 2244678;2422484
2336 1382042;2455370;1280091;1336234
2342 2225661;2232650
2349 1565147;2489495
2350 2140504,691105,1460789;749614,1715072,566473;3177572,2774748,2346799,388185;1276609,1671404,2924182,3000256;2090483;2328016
2352 1695805;1127090
2353 415930;3131822
2356 2192414;2925896;2139972
2360 1506879;57890
2365 506556;1262010,822065,768441,280035;2883556,2847295,2945823;150930,368102,2398922;550766,1384176;1801560;261963,351128
2367 3127876,1317055,755097,149606;384243,2169982,132764,766485;1374571,2950020,1917532,224283
2376 2712912,517965,228024,1142240;1754833,886478,362814,2670348
2379 1163303;2025510
2384 243428;2974849;2729760
2390 1163434;1883393;220065
2391 3128876;3042877
2392 2268134;2916230
2397 3100880;1489236
2402 2232001;325222;2131448;2632866
2411 2010271;2614679
2416 2591936;1795915
2418 2705092;2610855;3041727
2420 2246201;2995819;3040445
2423 425088;3131806
2428 2095211;3025879;317166
2437 2302361,746974,1191758;2389008,2120851,1507111,1513176;1919190,1092098,3091496,278911;70802,1072507,898564,64617;1217231,1047695,2719552,2828818
2441 1730458;1678851
2450 2216398;1567752;2746198
2454 414106,3156214,1307353,848992;2175693,1911255,1766911,770241;2193626,3254888,1251477,808191
2458 1892848;1927781;3221464;1769149,424428;2454572;1116048;3054363
2464 2982783;2957897
2465 9764;2623519
2470 1165835;938743
2472 2986499;1833822
2481 1742524,1537389,2686218,1183109;2895633,1027456;2021433,808251,2362695,1576674;20908,744725,1502790,2525898;3227038,1957643
2482 2968458;1816254
2491 3230875,1857463,3251337;1008775,565856,41406,1325876;756152,410493,1550278,526296;3019176,2372766,2423429;953630,56716,1768599,2539280
2508 2933862;154422
2509 1539289;2891935;292464
2527 928614;234574
2534 2771024,599031,42108,283994;749468,143970;2848276,3221653,2351067,2379241;2682971;1690601,1955434,2470473,2001331
2535 2539295;1776544
2536 1243965;1847970;661366
2538 1974234;568422
2543 3099948;691248
2554 2319044,6916;2804425,551432,456754,2056850;1289924,2685548,493341,2971398;1940298,615539;1320589,1015831,2509862,900927;1051474,1921086,2970981,2379868
2558 2521839,2434652;2901189,2375751;1619729;1949643;22249
2565 2849236;2452502
2567 2107354,2060129,1854842,1265875;1067672,1518249,3126368;2840523,1062253,3088850,232132;800170,1398923
2569 1151675;668363
2575 2726740,2190315;1727484;82943,1779400,1111563;2375578
2576 1398829,842622,1761959;548948,1927999,576680,114265;238101;3180779,1733250,458634,2500084;803885,688384,1319039,1085281;2272243;2360936,2156930,2560396
2580 2477211;559153;1138610;400240
2582 2782112,920760,2690438;1234109,2333992,302733,1158706;3066675,2482730,2970803,46500;914297
2593 1004794;1696565
2594 3058831,2080902,1886198,1091116;31418;2722643,413222,533181;2713950,1359744,2645134,1991955
2597 645740,1974188,2859904,842874;464903,2967462,1919065,1325363;2628016,1670883,2149397,2930735;1373006,399440,1917588,2801220
2598 97329;978032;665620
2600 2884671,931772,2271453;2375658,2476472,1233333;615064,1839464,3241611,511864
2603 1874462;326146
2606 2970919,206229,353222,542166;2147765,1812359,2116438,828473;2323640,15011,1714674,2936649
2612 901204;1705664;2152959
2618 2676405;1571195
2622 3211434;1163434
2631 173596;914229,1459731,2761841,1530171;1887979
2633 1969806;761693;718936;231768
2636 2126399;2919166;3079758;784406
2643 1088754,1097246,3148806,2082523;2840480,2339779,594158,987081;3028935,256346,1076831,2441588;2645922,801795,373983,215704
2650 2800102,257261;2943867,2899032;3205538,687930,2228739,1709917;2584423,1758412;1134331,1127713,2736140,3235409;2284742,301418
2652 510132;248979;566249;885871,1288208,2157586,2851670;3211130;1103804,2108645;1376625,939936,2613363,2398531;2037836,2015244
2658 403133;2958868,458596,2819913,2535641;2107354,804283,53403,670969;2939563,2636922,1457526,3226644
2667 428578;2687943,2734279,1314922,453059;1214646,3013134,2519418;1929079,1104139,2058023,296274
2671 3230666;1142336;48328;451636
2673 473119;364714,2692944,1325723,2232001;1264479,2417426,114946;561125,2747386,1266700,2728139;3195566,1636715,3151035,3088499
2675 1477844,2237615;267220,1084656,662541;1959620;3219632,1152387,1322564,609689;2970953;3119903,726851,2918111,1937289;3168497,1815810,66042,1452671
2678 434558,1345380,1912239,2762214;680739,3084861,2776403,2739909;1785820,2199562,1124203;2830737,2359084,2225956,1941313
2689 451159;2009096
2691 102657;1517044,1479359,2658915;880455,1112359,2934845;2269062;2513290,1306832,1124076;742730,3235936,284093,2269878
2697 1548287;2235295;1912218;380698
2698 3080759;2225661
2704 1439384;2383271;2023609
2710 2474336,689503,1585773;719121,1603171,3221116,256106;2424498,1199204,2578365,2806611;1207174;865861,2707372,1530215
2720 1320589,2640972,2083629,2540129;1302162,1754442,2674728,2107828;203349,3146750,3046173,547979
2724 1958860;496246
2730 2434388;462170;2761758;2974849
2734 3269414;1063121
2742 1690813;1026179
2756 2513647;339096
2764 233459,2646125,49063,1049001;1642077,1514791;717203,1436318;1453344,1324880
2769 1100714;364292
2774 860666,1537389,2686218,1183109;2084011;538722,3253434,509624,1623521;1470519,1042845;2776359,563929,986479,21963;1861951
2781 2192414;3086520;2139972
2795 700096;2139972
2796 2044495;3021101
2800 1726872;2521066
