496 2497615,2020428;2677592,2985976,139472,2396076;553097,90616
497 797246;2239208;2241957
498 1165193;1671057
499 1926432;2668005
500 2058812;1529238
501 804842;355203
502 2064986;234109;2072950;2326859
503 507981;2813659;2281019
504 1621786;895580;1381745
505 288214;1919756
506 1633314;2706945
507 1871858;234109;1164430;2059028
509 1447180;2754846;784406;589430
510 2848781;1386414;547918;2117035
511 2064112;58241
513 2942765;1111115;619866;2898690
514 371614;21084
515 1267965;1195653
517 1347754;578718
518 2825445;1774169;2025021;2794629
519 2492071;2614976;2364459
520 898645;1441408
521 554829;66548
522 1853094;1695330;1513761
523 1881898;1886519
524 1125110;3180934;2850935
525 495203;2854205
526 129862;3018823;1813959
527 1888060;2554410;369982
529 567184;1904878;1245012
530 957218;2642608
531 2426934;2480122;1691570
532 2802252;1638232;2462381;1866188
533 971209;981618
534 382679;566170
535 2496248;2492993;2167385;302466;1482274
536 1405113;2189092;588204;3159273
537 177495;2747510
538 528168;851964;1715320;186404
540 214134;1437434
541 2159088;998701
542 2832145;1947066
543 2188962;123963
544 2514538;233014
545 1684454;785094
546 985314;395545
549 2643328;1198328;2087136
550 3235706;23476;2458091
551 2223416;1217733
552 2900292;649190
553 1129012;1832416;639321;2825330
554 2321220;3025776
555 1549771;2765388
556 875047;1521996
557 2161509;794129;90046
558 453540;2110275
559 14222;1401406
560 2052088;2549448
561 2439749;2842676
562 1678582;3129403;1761686
563 1202746;1499148
564 1722816;2673264;3236054
565 1701044;1431133
566 137866;507284
567 1047423;445146
569 3226175;1390163;1902840
570 2879860;1000012;2245851;2773451;3069044
571 2168100;3195577;1761422
572 607412;2434913
573 1999951;2279824
574 1108543;1295203;2624806;128513
576 1444533;1539908
577 855841;2055868
580 1802389;1967158;1523064
581 1937181;564766,1545445;1534593;943698
582 937296,1185831,707299,2660285;2040729,1440765,2987411,2001104;1646311,480369,2785204,647941
583 3176966;1437434
585 847252;55555
587 1687172;1273430;2231528;64452;1679084
588 2196021;1612553;262632
589 2401993;1422389
590 549783;562653
591 230807;767106;2835032;2237319
592 1279925,3076198,1235822,1590051;1903386,784406,973150,1364892;2642215,719432,1123328,2219430;2404953,2387782,1371523;1820116,2469864,2739952,1673333
594 2824174;2039438
596 316341,470280,188609;1630506,633809,1479276,1612735;237879,576475,1667739,2131638;2512713;1105904,1548995,2662629,2540
597 1117238,343844,1496782,738529;3039736,671118;1905123,2496215,1128333,1971509
598 1464771;1667418
599 2843374;502324
600 605832;1022034
601 169639;2292579
602 1223575;2094284
603 2850523;667371;1780180
604 1505564;452621
605 1616584;57826
606 676483;554829
607 1582592;353829
611 2302926;1357939
612 227756;1513761
613 329255;461638
615 2846324;1464408
616 1239780;309377
617 604416;1063496
618 135218;2010476
619 1248174;10489;1157044
620 2085063;1268206;1169741
621 805773;3186195;66438
622 782459;1186721
623 2006330;2830926;97146
624 1080693;1003813;2199616;823306
625 1282010;2796963
627 391960;689156
628 2430681;2946482
629 208774;2375904;368362;3043275
630 424984;1723433
631 2551511;978610
632 601530;1612062
633 1956017;1551184
634 349845;9359
637 59544;2728401
640 647434;2195092
641 1525710;824103,1164430;417308,1155528,669622;2194821;2795814,1438831,2758074;2278766,1503911,883924,312314;2841113;637185
642 129094;348810;2801100
643 2188245;1431309
644 3065582,345574,2295988,2597987;136936,1655499,937079,901413;2033418,1588978,1740181,277449
645 388538;456648
646 1691582;2802141
647 2494425;2059514
651 2698830;2430540;2014108
653 2402059;2566842;499985;765143
654 898952;699405
656 2956903;1607252;1674291
657 3256687;209050
658 1741048;2259070
659 882112;3142016
660 684154;1045869
661 84483;3254842
663 1938991;2185997;1918500;210121
664 640569;419143;1646918;2801441
665 516365;2295142
666 3096135;1002840
667 488490;628279;44792
668 2089896;108130
669 1273781,751734,1481097;697993,1083776,1505086,1364160;3240466,2229210,1738586,610183;1054877,1289700,2593753,2517775;138994
670 720879;2627154;1174490,1193626
673 2139525;525180
674 2241048;9564
675 5411;2444432;2085177;1330367
676 2188810;1607041;796422
677 1011668;1258424;1322905;2884342
678 2513031;2207802
681 913894;1194821
683 1841425;1060998
685 545954;1747648;2492503
686 2726463;2013451;2228517
687 1910191;384624
688 1820585;1910562;869852
689 2914033;1656271
690 2194096;1084915
691 1141006;1910358
692 2542930;1182710
693 608439;3088499;1492181;2126390
694 554829;2263411
695 1509438;266529;1913478;2425461
696 14669;2914407
698 2001136;1834912;2693802
701 1828323;2507911
702 1419746;2775040
703 72772;2740442
704 1855149;1852423
705 522695;401849
706 3225284;2230555
707 2682774;1420364;1415365,1714712,1514623,2970624
708 1169882;2813532
709 2908205;2245586
710 395783;2587192
711 151088;1799692;2115820
712 1878215;2920570
715 2420413;2344340;2338913;1468962
718 3166831;2027561
719 554829;1954435;1074591
720 358988;676325
722 723893;1658739
723 646219;2868512
724 2286390;410691;1040964
725 419550;2158306;3180934
726 401116;2653192
729 2358540,2793633,2231386,1904035;1743192;1820585
730 2416435;3051309
731 418452;23643
732 3153416;1597543;2957258
733 2471041;3081495;1049430
735 1652334;2230893
736 3199538;17398
737 245426;1769234,3019850,541171;438815,493955,2358173,3009280;2003850,1738243,2324342,1455231;12025,1352783,226526
738 2967588;2037094;1518899;623451;1706302
740 571660;632146,2237319,1256860;1586580,579551,2150135,2682834;1502151,2662069,1292331,1382841;1598019,1715663,1746939,767106
742 575188;1517295
743 2375700;3084231
744 996813;2507460
745 781852;201774
746 1204050;1069573;1661008
747 161698;1218084;1118918
748 1010073;1664504
749 2767101;226770
750 2632619;584281;2553615
751 2188763;2729760
752 2184395;1383578
754 2108022;1883295;1754426;1660749
755 3111105;337456;434139;562795
756 2635026;214138;1917694
757 1045958;171619;462170
758 761351;637202;189868;403181
759 1838440;3235112;1823269
760 2615807;1421769
762 2570194;2261839;3200444
763 2428158;1099322
764 2361061;1616986
765 2021462;1213473;1736865;2068198
767 2680804;496044
768 3009752;531911
769 1658239;2905821;1287220
772 2845604;157495;2341056
774 2188962;1187519
775 191426;486599;2098853;2311057,1008626,726543,3210228
776 2915623;2159088
778 1451484;463461
779 322923;3208548
780 1736342;1324098
782 1760125;1640240;962999
783 1775490;2812076;803932
784 1871424;2683066
785 2049622;698049;2626566
786 1163434;1528356
787 28589;2445381;1935810
791 879188;1896874
792 95368;2710873;1412695
793 1283756;1771913
794 2824174;855636;53726
795 554829;132474;1250746
796 1070891;2309041;2264502
797 598088;1239824
798 1133239,1901546;745894
799 2420410;984453
800 2423674;3158255;2688024
802 369810,2248794,855660,2562566;1948058,2719285,3264729;1504849,2366884,1674081;1433514,1362655,2126354,2159726
803 830379;1174588;1863449;2860973
804 1335680;995234;2438415
805 1248609;707334
808 1288884;1695679,3240613,938844;1723302;2855479,1157260;687584,2129211;2331112
809 2377284;944242
811 463231;1163434;2825033
812 2157045;3014779
814 1393692;2059480;3017815;3009305,166623,3066431
815 2293540;1268229
816 3028779;781761
818 2244413;196581
821 1431650;2484054
822 574073;2058132
823 2650561;2412044
824 2251546;2757725
825 750919;107229;917149
826 1446729;2180923;2895109;1765944
827 839372;1043410;878709
829 178470;2331261;568061
831 3157399;1470764;1448283;2551388;1124245
833 166012;1163434
834 566846;1908115
835 787673;2033441;1869901;69033
836 754786;397410
837 796641;1338251
838 2957154;756371
839 577705;1170423;2730992;1438488
840 490559;242712;1763267
841 1179506;591904;405339
842 1437772;1370214
843 49115;3017640;1230518
844 811269;1995154
845 2805209;765922
846 3051438,729826,1642854,2488722;1379069;1567654,1946959,1740585,500565;3046173,2175903,2223366;2887646,127693,2739705,819705
847 350404;1254500
848 1232240;1285753;2912174
849 529512;1991551
850 2681445,1221180,1763268,2650273;1284911;543537,684774;3268433,1216023;2429206,817640,870009;2351046,2100685
852 3030663;2496046
853 2307272;1256766;1597163
854 586076;2820405;1978410;1683627
856 1686462;2863285
857 561630;542379;2652043
859 823235;1877510
860 1914982;913860;128693
862 3186621;2137396;2771507;444255
863 2305994;3090596
864 2941129;25319;2405458;464333
866 2877326;673596
868 905249;746396
869 911570;1002753
870 2064729;1568988;2850935
871 554935;1942458;2513423;2298995
872 1153;759822;980273;589810
873 734050;1680126
874 566846;2097042
875 1195078;1335651;3155969,1069824;2932532
877 3121246;2794921
878 1018212;1506388;1647259
879 949959;3016846
880 1274263;2518466
881 3164406;554829;2263411
882 354741;1884410
883 554882;547423
884 3044410;541076
885 1291678;3097696
886 1332210;2879860;1587249
887 78921;715834
888 1732388;12424;784406
889 996746;698949
890 1152121;360738
891 275386;1809730
892 2123104,371886;2389910;2074858
893 1784545;2260145;2437465
894 3133714;1210939
896 3131364;2537795
897 1577905;2252105
898 2139561;1989123;388978
899 1031338;1442426
900 2419681;1254589
901 1695797;2105363
903 2245471;1048875
904 2965226;2379318
905 1554303;463461
906 255638;1972539
907 2653365;2624336;3170859
908 1690794;3017479;1225564
909 2039735;865523
910 539228;2461785;384230;2287098
913 1958102;490353;575609
914 800111;2960000;2075165;1198790;3057305
915 2881578,2376058;1321729;1719379;696993,2070675;3002190,2886172
916 1501023;10012
917 2139561;1641258;2370852
919 2266516;1370118;1383288
920 3026304;1274686
922 485954;2030156
923 529512;2539286
924 1418062;171476;1514657;166190
925 1514256;855636;2825033
926 2575462;1103065
927 596463;1980668
928 56176;834024;3012670
929 1619442;1583404,3000219,1868924,2170119;2057871,1767788,1215886;1060165,1653694,1741476,1944342;1738673,2917113,267293,679594
930 1447644;3197323
931 2924124,2924000,1403666,2074894;1309305,1303395,916871,352585;273689,1859797,257171,952399;1326086,2558429,1477572,2926163
932 1226988;2176032
933 149754;2261176
934 1856730;2909754;234874
935 2979932;1572586
937 67221;1258785;992330
938 1217788;3028373;613184
940 1333641,2297605;3143289,2287210
941 518351;1457050
943 650652;1031596
944 1890101;1793830
945 638831;436429;1064502
946 2656933;103075
947 538349,1834834,2800373,2437428;2030199,2045748,186548,1769371;1120749,988524,321154,2584037;2269468,1491263,2329608,273340
948 855636;1437434
949 499799;1447644
950 2933526;2585151
951 1440998;2956682;303860
952 2907298;11889;2602683
953 1759659,612584,776344,2403183;750705,2129028;588533,3002138;1098336,2504914,553622,1564605
954 1936873;148707;3234073
955 410527;2261032;2917198;2186025
956 2689474;2012626
957 162402,2041105,3231957;1337664,1856464;2184384;1877827,2231856;2900414,1313769
958 282863;2934104;2811613;200649
959 730845;1437434;848228
960 2129136;1720789
961 1801913;808952
962 1666601;1163434
963 199653;21949;3066643
964 3167172;2385466
966 1575089;479071
967 1504716;935499
968 2137686,2713001,1824103,1422117;1820585,2856909,1172434,886317;597393,2685301,1600969,2827971
969 710105;975028
970 129476;3126494
972 2125964;603324;1440588
973 2313740;178055;873002;2579921;2906300
974 3119451;939916;3105085;344858
975 2467975;688878
977 225903;1229226;621690
978 2074009;1781355;2351048
979 2157839;2341815
980 1969263;2181202
981 311873;3057290;262657;301914
982 2487886;511837
983 2901290;3125713
984 1160985;1573035
985 1759248;2257978
986 130070;25587;1867019
987 316550;2469366;2957320
988 804130;585302
989 1265910;587689
990 2064808;2450036
991 1922586;2810720
992 1532382;2104372
993 2779084;1354102
994 2365431;1363352
995 2770152;1419417
998 852154;2967851;1131517;1596582
1000 2360436;131903;1808452
1002 2009819;782839
1003 2477685;1119763
1004 1692632;1163434
1005 2566129;1835631
1006 842692;2092198
1007 1717720;1509495;179166
1008 2339152;2589273
1009 894391;2108009;1181370;836084
1010 2894689;727150
1011 853665;993650;1846660
1012 3256524;1768875
1014 1848525;438121
1016 2195100;1751164;1517460
1017 2552861;327709;757480;1396938
1018 103730;1598939
1019 1604413,733066,667639,1038784;611636,302173,2113952,2362190;413050,211706,2379241,2574868
1021 1666694;948401;1201973;2339211
1023 7810;3216012
1024 1059786;121043
1025 1372514;438582
1026 2553209;2181202;37061;2728405
1027 2187077;1275113
1029 1677244;2290531
1030 2137408;1282758;3199809;3064836;105604
1032 3053737;2275068;1252912
1033 1821118;580044
1034 2569721;2666708
1035 2290874;1976273,815154;2028441;1108142,109189,2107924,2265246;416684,742017,1912183,53763;184306,1075474,2140439;2276862
1036 1187709;1384881;1653694;2660614
1038 1768434;2674666;1943005
1039 785751;1683496
1040 1277710;2018802
1041 3105142;272978
1042 475644;261663
1044 2050944;2160731;1393480;2743751
1045 1630965;2492761
1047 2369213;1905250;1329031;2799860;1260474
1048 1969474;195608;1377191;70542;3238051
1052 1280680;2761599
1053 1163434;294499;847252
1054 493082;3060670
1055 749724;738770
1056 2509533;2170119;3145684
1057 273907,563625,1653694,283994;2281364,1117275,944898,760095;2682971,2584423,1732790,687617
1058 2000200;2269172;365423
1059 2355396;2034833
1060 2040709;635383
1061 2787861;1063395;866493
1062 2299630;951569;2603765
1063 2038939;804031
1064 401176;1632609
1065 3086520;2375185
1066 3031495;1502814;582103;2449461
1068 1303541;483728
1069 308793;1311338
1070 2354965;3055424
1071 242283;1050731
1072 943558;1764672
1074 1522600;1607252;1089581
1075 12256;1142129
1077 3219566;265616
1078 980240;2883302;2156545
1079 2141138;2125019
1080 1770401;1685691
1083 2927047,3028900,1355453,745024;806093,92566;1356710;1359903,136479,1273156,374559
1084 2677458,2324730,578049,1989178;552164;2246356,110873,3218676,1937104;53099,1097129,2110958,2659846
1085 146571;2121435
1086 1607252;585046;1921594
1087 1614279;307849
1090 2279431;298917
1092 554610;2810250
1093 1104307;1633928;3151086;1716881,2834812
1094 882448;533009;2157648;627963
1095 1309333;2949030
1096 1615085;2575460
1097 516816;1784400
1098 375570;2966108
1100 2584423,539789,2593414,1405262;2752566,2049781,1447318,2931233;1195028,1445830,2609255,1965380
1103 2271700;1167543
1104 209662;906943
1105 1748176;1443397
1106 2341269;1388851
1107 274223;714972
1108 833674;2764847;151383
1109 661303;53973
1111 86674;1919982;1324075;861476
1112 2080974;2757740
1115 1692289;1195078;1750354;2354421
1117 1361453;1303152;981041
1118 170644;1909163
1119 549783;2635026
1120 3240231;439842;1754059
1121 2927190;3163176;1524139
1122 878201;2877888;448358
1123 2943955;1945092
1124 2774258;2838459;3170175;819156
1126 449114;1791442;401045
1127 438033;2014225;1077784;2796746
1129 2228040;1758566
1130 57763;421324;1215021
1131 213991;2956944
1134 189896;3249639
1135 506470;1074505
1136 551413;835964
1137 320021;753641
1138 2463472;462231;113652;1153200
1139 1632680;993866
1140 3201448;1429356;129264
1141 2354478;808952
1143 1948468;1556955
1144 3033048;2473867;181431;1227498
1145 1844605;624702;3063916;1689842
1146 1513761;2184159;1568988
1147 1694313;2213519;2920448
1148 774072;394965
1150 3052182;3038589
1151 2776585;1000041;1335784
1153 679140;1754596
1154 3138679;905039
1155 1803953;1173405
1156 1837344;860961;2990832
1157 2792626;2094649;2242008;2325266;217930
1158 1035333;2172285;2992720;91736
1160 983344;573090;3079671
1161 666849;1767901;1149576;2149604
1162 3110854;2965498
1163 227919;2863285
1164 2549602;937548;2380134
1165 2976171;2515978;133148
1166 2784821;2860880;815404;3182402
1167 2754129;1331799;901304;661521
1169 126202;3185111
1170 683963;1431133
1171 407676;244929;2987818;2856357;594262
1172 2915906,1089278,2174395,2900414;1019,2264043,131820,2181269;635643,1955129,2460980,1969621;3143035,90046,1153468,2099952
1173 967843;2879211
1175 1207026;1586050;2696031;916398,1692849,3027172,673990;1586674;1063953
1177 2613021;960354
1178 1967709;1299116;3091959;966963
1179 530873;2756596
1180 115226;1122664;1959545;1033742
1181 1508851;1059941;2234586;780655
1182 2011986;1441481
1183 3132852;2193780
1184 700774;1190743;2926875
1185 2986028;2238713;2493949
1186 2885222;1486940
1188 1594749;1436965;1387334
1189 119266;382525
1190 1729310;1749916
1191 1231949;1442158
1192 1551615;1211805
1194 1870908;1060811;2857056;1934310
1195 1839070;1431226
1198 143485;2143925;541256;2717368
1199 542540;2837905
1202 792694;2213519;2946001;2422724
1203 1403521;2252718
1204 1610631;2918668;2529075
1206 2980001;2778450
1207 1032293;205636;2325304
1208 69546,3199460,3118462,2443294;2901999,172930,2878200,2089723;494176,2426098,2682909,2918930
1209 952597;868139;200065
1210 640188;3080042;2732585;3261456
1211 2330258;2900414,2705222,1769662,2610974;1452951;1261975,2023259;760523,1019,234109,3162054;741804,1803571,1896553,310991
1212 2836659;2276694
1213 1801548;1826432
1214 1863520;1104923;220668
1215 1932986;521592
1216 2709058;2756750
1217 1548341,840094,863181,2472677;1082899,469589,2041091,286741;1483120,917704,3001054,2860225;266161,1805135,94959,1413530;1750557,2005481,1005901,266720
1218 1726534;2150271;2762847;1305968
1219 1369181;1561412;1815448;634109
1220 1288620;1213809
1221 2275895;296265;2444918
1222 1519868;3103058;577682
1223 204018;1251630;1027390
1224 1633962,2074320,1908021,2512825;1774606,2897875,2895545,3004345;2996255,137098,1820585,2531417
1226 2863558;2324053
1228 676881;656109
1229 1964534;1805798
1230 449025;1195745;2033132
1231 2452504;58680
1232 1351990,922098,838081,2923625;2813970,784630,2973635,1284282;660833,1229628,189075,3244749
1234 1734248;2603459
1235 1292952;1251980
1236 1626434;2568404;585274;2942148
1237 652792;1482665
1239 1648672,2022884,182206,602374;1749984,1244597,2896522,2025853;470218,2860880,247229,2379241
